[1;34m[src/utils/log.c:13 init_log] Log is written to /home/ziqiang/ics2021/am-kernels/kernels/typing-game/build/nemu-log.txt[0m
[1;34m[src/memory/paddr.c:60 init_mem] physical memory area [0x80000000, 0x88000000][0m
[1;34m[src/device/io/mmio.c:18 add_mmio_map] Add mmio map 'serial' at [0xa00003f8, 0xa00003ff][0m
[1;34m[src/device/io/mmio.c:18 add_mmio_map] Add mmio map 'rtc' at [0xa0000048, 0xa000004f][0m
[1;34m[src/device/io/mmio.c:18 add_mmio_map] Add mmio map 'vgactl' at [0xa0000100, 0xa0000107][0m
[1;34m[src/device/io/mmio.c:18 add_mmio_map] Add mmio map 'vmem' at [0xa1000000, 0xa10752ff][0m
[1;34m[src/device/io/mmio.c:18 add_mmio_map] Add mmio map 'keyboard' at [0xa0000060, 0xa0000063][0m
[1;34m[src/device/io/mmio.c:18 add_mmio_map] Add mmio map 'audio' at [0xa0000200, 0xa0000217][0m
[1;34m[src/device/io/mmio.c:18 add_mmio_map] Add mmio map 'audio-sbuf' at [0xa1200000, 0xa120ffff][0m
[1;34m[src/monitor/monitor.c:46 load_img] The image is /home/ziqiang/ics2021/am-kernels/kernels/typing-game/build/typing-game-riscv32-nemu.bin, size = 50872[0m
[1;34m[src/monitor/monitor.c:13 welcome] Trace: [1;32mON[0m[0m
[1;34m[src/monitor/monitor.c:14 welcome] If trace is enabled, a log file will be generated to record the trace. This may lead to a large log file. If it is not necessary, you can disable it in menuconfig[0m
[1;34m[src/monitor/monitor.c:17 welcome] Build time: 20:05:56, Oct 31 2023[0m
dtrace: write vmem at0xa1010cd4, 4 with 0x002a0a29
dtrace: write vmem at0xa1010cd8, 4 with 0x002a0a29
dtrace: write vmem at0xa1010cdc, 4 with 0x002a0a29
dtrace: write vmem at0xa1011300, 4 with 0x002a0a29
dtrace: write vmem at0xa1011304, 4 with 0x002a0a29
dtrace: write vmem at0xa1011308, 4 with 0x002a0a29
dtrace: write vmem at0xa101130c, 4 with 0x002a0a29
dtrace: write vmem at0xa1011310, 4 with 0x002a0a29
dtrace: write vmem at0xa1011314, 4 with 0x002a0a29
dtrace: write vmem at0xa1011318, 4 with 0x002a0a29
dtrace: write vmem at0xa101131c, 4 with 0x002a0a29
dtrace: write vmem at0xa1011940, 4 with 0x002a0a29
dtrace: write vmem at0xa1011944, 4 with 0x002a0a29
dtrace: write vmem at0xa1011948, 4 with 0x002a0a29
dtrace: write vmem at0xa101194c, 4 with 0x002a0a29
dtrace: write vmem at0xa1011950, 4 with 0x002a0a29
dtrace: write vmem at0xa1011954, 4 with 0x002a0a29
dtrace: write vmem at0xa1011958, 4 with 0x002a0a29
dtrace: write vmem at0xa101195c, 4 with 0x002a0a29
dtrace: write vmem at0xa1011f80, 4 with 0x002a0a29
dtrace: write vmem at0xa1011f84, 4 with 0x002a0a29
dtrace: write vmem at0xa1011f88, 4 with 0x002a0a29
dtrace: write vmem at0xa1011f8c, 4 with 0x002a0a29
dtrace: write vmem at0xa1011f90, 4 with 0x002a0a29
dtrace: write vmem at0xa1011f94, 4 with 0x002a0a29
dtrace: write vmem at0xa1011f98, 4 with 0x002a0a29
dtrace: write vmem at0xa1011f9c, 4 with 0x002a0a29
dtrace: write vmem at0xa10125c0, 4 with 0x002a0a29
dtrace: write vmem at0xa10125c4, 4 with 0x002a0a29
dtrace: write vmem at0xa10125c8, 4 with 0x002a0a29
dtrace: write vmem at0xa10125cc, 4 with 0x002a0a29
dtrace: write vmem at0xa10125d0, 4 with 0x002a0a29
dtrace: write vmem at0xa10125d4, 4 with 0x002a0a29
dtrace: write vmem at0xa10125d8, 4 with 0x002a0a29
dtrace: write vmem at0xa10125dc, 4 with 0x002a0a29
dtrace: read vgactl at 0xa0000100, 4
dtrace: write vmem at0xa1012c00, 4 with 0x002a0a29
dtrace: write vmem at0xa1012c04, 4 with 0x002a0a29
dtrace: write vmem at0xa1012c08, 4 with 0x002a0a29
dtrace: write vmem at0xa1012c0c, 4 with 0x002a0a29
dtrace: write vmem at0xa1012c10, 4 with 0x002a0a29
dtrace: write vmem at0xa1012c14, 4 with 0x002a0a29
dtrace: write vmem at0xa1012c18, 4 with 0x002a0a29
dtrace: write vmem at0xa1012c1c, 4 with 0x002a0a29
dtrace: write vmem at0xa1013240, 4 with 0x002a0a29
dtrace: write vmem at0xa1013244, 4 with 0x002a0a29
dtrace: write vmem at0xa1013248, 4 with 0x002a0a29
dtrace: write vmem at0xa101324c, 4 with 0x002a0a29
dtrace: write vmem at0xa1013250, 4 with 0x002a0a29
dtrace: write vmem at0xa1013254, 4 with 0x002a0a29
dtrace: write vmem at0xa1013258, 4 with 0x002a0a29
dtrace: write vmem at0xa101325c, 4 with 0x002a0a29
dtrace: write vmem at0xa1013880, 4 with 0x002a0a29
dtrace: write vmem at0xa1013884, 4 with 0x002a0a29
dtrace: write vmem at0xa1013888, 4 with 0x002a0a29
dtrace: write vmem at0xa101388c, 4 with 0x002a0a29
dtrace: write vmem at0xa1013890, 4 with 0x002a0a29
dtrace: write vmem at0xa1013894, 4 with 0x002a0a29
dtrace: write vmem at0xa1013898, 4 with 0x002a0a29
dtrace: write vmem at0xa101389c, 4 with 0x002a0a29
dtrace: write vmem at0xa1013ec0, 4 with 0x002a0a29
dtrace: write vmem at0xa1013ec4, 4 with 0x002a0a29
dtrace: write vmem at0xa1013ec8, 4 with 0x002a0a29
dtrace: write vmem at0xa1013ecc, 4 with 0x002a0a29
dtrace: write vmem at0xa1013ed0, 4 with 0x002a0a29
dtrace: write vmem at0xa1013ed4, 4 with 0x002a0a29
dtrace: write vmem at0xa1013ed8, 4 with 0x002a0a29
dtrace: write vmem at0xa1013edc, 4 with 0x002a0a29
dtrace: write vmem at0xa1014500, 4 with 0x002a0a29
dtrace: write vmem at0xa1014504, 4 with 0x002a0a29
dtrace: write vmem at0xa1014508, 4 with 0x002a0a29
dtrace: write vmem at0xa101450c, 4 with 0x002a0a29
dtrace: write vmem at0xa1014510, 4 with 0x002a0a29
dtrace: write vmem at0xa1014514, 4 with 0x002a0a29
dtrace: write vmem at0xa1014518, 4 with 0x002a0a29
dtrace: write vmem at0xa101451c, 4 with 0x002a0a29
dtrace: write vmem at0xa1014b40, 4 with 0x002a0a29
dtrace: write vmem at0xa1014b44, 4 with 0x002a0a29
dtrace: write vmem at0xa1014b48, 4 with 0x002a0a29
dtrace: write vmem at0xa1014b4c, 4 with 0x002a0a29
dtrace: write vmem at0xa1014b50, 4 with 0x002a0a29
dtrace: write vmem at0xa1014b54, 4 with 0x002a0a29
dtrace: write vmem at0xa1014b58, 4 with 0x002a0a29
dtrace: write vmem at0xa1014b5c, 4 with 0x002a0a29
dtrace: write vmem at0xa1015180, 4 with 0x002a0a29
dtrace: write vmem at0xa1015184, 4 with 0x002a0a29
dtrace: write vmem at0xa1015188, 4 with 0x002a0a29
dtrace: write vmem at0xa101518c, 4 with 0x002a0a29
dtrace: write vmem at0xa1015190, 4 with 0x002a0a29
dtrace: write vmem at0xa1015194, 4 with 0x002a0a29
dtrace: write vmem at0xa1015198, 4 with 0x002a0a29
dtrace: write vmem at0xa101519c, 4 with 0x002a0a29
dtrace: write vmem at0xa10157c0, 4 with 0x002a0a29
dtrace: write vmem at0xa10157c4, 4 with 0x002a0a29
dtrace: write vmem at0xa10157c8, 4 with 0x002a0a29
dtrace: write vmem at0xa10157cc, 4 with 0x002a0a29
dtrace: write vmem at0xa10157d0, 4 with 0x002a0a29
dtrace: write vmem at0xa10157d4, 4 with 0x002a0a29
dtrace: write vmem at0xa10157d8, 4 with 0x002a0a29
dtrace: write vmem at0xa10157dc, 4 with 0x002a0a29
dtrace: write vmem at0xa1015e00, 4 with 0x002a0a29
dtrace: write vmem at0xa1015e04, 4 with 0x002a0a29
dtrace: write vmem at0xa1015e08, 4 with 0x002a0a29
dtrace: write vmem at0xa1015e0c, 4 with 0x002a0a29
dtrace: write vmem at0xa1015e10, 4 with 0x002a0a29
dtrace: write vmem at0xa1015e14, 4 with 0x002a0a29
dtrace: write vmem at0xa1015e18, 4 with 0x002a0a29
dtrace: write vmem at0xa1015e1c, 4 with 0x002a0a29
dtrace: write vmem at0xa1016440, 4 with 0x002a0a29
dtrace: write vmem at0xa1016444, 4 with 0x002a0a29
dtrace: write vmem at0xa1016448, 4 with 0x002a0a29
dtrace: write vmem at0xa101644c, 4 with 0x002a0a29
dtrace: write vmem at0xa1016450, 4 with 0x002a0a29
dtrace: write vmem at0xa1016454, 4 with 0x002a0a29
dtrace: write vmem at0xa1016458, 4 with 0x002a0a29
dtrace: write vmem at0xa101645c, 4 with 0x002a0a29
dtrace: write vmem at0xa1016a80, 4 with 0x002a0a29
dtrace: write vmem at0xa1016a84, 4 with 0x002a0a29
dtrace: write vmem at0xa1016a88, 4 with 0x002a0a29
dtrace: write vmem at0xa1016a8c, 4 with 0x002a0a29
dtrace: write vmem at0xa1016a90, 4 with 0x002a0a29
dtrace: write vmem at0xa1016a94, 4 with 0x002a0a29
dtrace: write vmem at0xa1016a98, 4 with 0x002a0a29
dtrace: write vmem at0xa1016a9c, 4 with 0x002a0a29
dtrace: write vmem at0xa10170c0, 4 with 0x002a0a29
dtrace: write vmem at0xa10170c4, 4 with 0x002a0a29
dtrace: write vmem at0xa10170c8, 4 with 0x002a0a29
dtrace: write vmem at0xa10170cc, 4 with 0x002a0a29
dtrace: write vmem at0xa10170d0, 4 with 0x002a0a29
dtrace: write vmem at0xa10170d4, 4 with 0x002a0a29
dtrace: write vmem at0xa10170d8, 4 with 0x002a0a29
dtrace: write vmem at0xa10170dc, 4 with 0x002a0a29
dtrace: write vmem at0xa1017700, 4 with 0x002a0a29
dtrace: write vmem at0xa1017704, 4 with 0x002a0a29
dtrace: write vmem at0xa1017708, 4 with 0x002a0a29
dtrace: write vmem at0xa101770c, 4 with 0x002a0a29
dtrace: write vmem at0xa1017710, 4 with 0x002a0a29
dtrace: write vmem at0xa1017714, 4 with 0x002a0a29
dtrace: write vmem at0xa1017718, 4 with 0x002a0a29
dtrace: write vmem at0xa101771c, 4 with 0x002a0a29
dtrace: write vmem at0xa1017d40, 4 with 0x002a0a29
dtrace: write vmem at0xa1017d44, 4 with 0x002a0a29
dtrace: write vmem at0xa1017d48, 4 with 0x002a0a29
dtrace: write vmem at0xa1017d4c, 4 with 0x002a0a29
dtrace: write vmem at0xa1017d50, 4 with 0x002a0a29
dtrace: write vmem at0xa1017d54, 4 with 0x002a0a29
dtrace: write vmem at0xa1017d58, 4 with 0x002a0a29
dtrace: write vmem at0xa1017d5c, 4 with 0x002a0a29
dtrace: write vmem at0xa1018380, 4 with 0x002a0a29
dtrace: write vmem at0xa1018384, 4 with 0x002a0a29
dtrace: write vmem at0xa1018388, 4 with 0x002a0a29
dtrace: write vmem at0xa101838c, 4 with 0x002a0a29
dtrace: write vmem at0xa1018390, 4 with 0x002a0a29
dtrace: write vmem at0xa1018394, 4 with 0x002a0a29
dtrace: write vmem at0xa1018398, 4 with 0x002a0a29
dtrace: write vmem at0xa101839c, 4 with 0x002a0a29
dtrace: write vmem at0xa10189c0, 4 with 0x002a0a29
dtrace: write vmem at0xa10189c4, 4 with 0x002a0a29
dtrace: write vmem at0xa10189c8, 4 with 0x002a0a29
dtrace: write vmem at0xa10189cc, 4 with 0x002a0a29
dtrace: write vmem at0xa10189d0, 4 with 0x002a0a29
dtrace: write vmem at0xa10189d4, 4 with 0x002a0a29
dtrace: write vmem at0xa10189d8, 4 with 0x002a0a29
dtrace: write vmem at0xa10189dc, 4 with 0x002a0a29
dtrace: read vgactl at 0xa0000100, 4
dtrace: write vmem at0xa1019000, 4 with 0x002a0a29
dtrace: write vmem at0xa1019004, 4 with 0x002a0a29
dtrace: write vmem at0xa1019008, 4 with 0x002a0a29
dtrace: write vmem at0xa101900c, 4 with 0x002a0a29
dtrace: write vmem at0xa1019010, 4 with 0x002a0a29
dtrace: write vmem at0xa1019014, 4 with 0x002a0a29
dtrace: write vmem at0xa1019018, 4 with 0x002a0a29
dtrace: write vmem at0xa101901c, 4 with 0x002a0a29
dtrace: write vmem at0xa1019640, 4 with 0x002a0a29
dtrace: write vmem at0xa1019644, 4 with 0x002a0a29
dtrace: write vmem at0xa1019648, 4 with 0x002a0a29
dtrace: write vmem at0xa101964c, 4 with 0x002a0a29
dtrace: write vmem at0xa1019650, 4 with 0x002a0a29
dtrace: write vmem at0xa1019654, 4 with 0x002a0a29
dtrace: write vmem at0xa1019658, 4 with 0x002a0a29
dtrace: write vmem at0xa101965c, 4 with 0x002a0a29
dtrace: write vmem at0xa1019c80, 4 with 0x002a0a29
dtrace: write vmem at0xa1019c84, 4 with 0x002a0a29
dtrace: write vmem at0xa1019c88, 4 with 0x002a0a29
dtrace: write vmem at0xa1019c8c, 4 with 0x002a0a29
dtrace: write vmem at0xa1019c90, 4 with 0x002a0a29
dtrace: write vmem at0xa1019c94, 4 with 0x002a0a29
dtrace: write vmem at0xa1019c98, 4 with 0x002a0a29
dtrace: write vmem at0xa1019c9c, 4 with 0x002a0a29
dtrace: write vmem at0xa101a2c0, 4 with 0x002a0a29
dtrace: write vmem at0xa101a2c4, 4 with 0x002a0a29
dtrace: write vmem at0xa101a2c8, 4 with 0x002a0a29
dtrace: write vmem at0xa101a2cc, 4 with 0x002a0a29
dtrace: write vmem at0xa101a2d0, 4 with 0x002a0a29
dtrace: write vmem at0xa101a2d4, 4 with 0x002a0a29
dtrace: write vmem at0xa101a2d8, 4 with 0x002a0a29
dtrace: write vmem at0xa101a2dc, 4 with 0x002a0a29
dtrace: write vmem at0xa101a900, 4 with 0x002a0a29
dtrace: write vmem at0xa101a904, 4 with 0x002a0a29
dtrace: write vmem at0xa101a908, 4 with 0x002a0a29
dtrace: write vmem at0xa101a90c, 4 with 0x002a0a29
dtrace: write vmem at0xa101a910, 4 with 0x002a0a29
dtrace: write vmem at0xa101a914, 4 with 0x002a0a29
dtrace: write vmem at0xa101a918, 4 with 0x002a0a29
dtrace: write vmem at0xa101a91c, 4 with 0x002a0a29
dtrace: write vmem at0xa101af40, 4 with 0x002a0a29
dtrace: write vmem at0xa101af44, 4 with 0x002a0a29
dtrace: write vmem at0xa101af48, 4 with 0x002a0a29
dtrace: write vmem at0xa101af4c, 4 with 0x002a0a29
dtrace: write vmem at0xa101af50, 4 with 0x002a0a29
dtrace: write vmem at0xa101af54, 4 with 0x002a0a29
dtrace: write vmem at0xa101af58, 4 with 0x002a0a29
dtrace: write vmem at0xa101af5c, 4 with 0x002a0a29
dtrace: write vmem at0xa101b580, 4 with 0x002a0a29
dtrace: write vmem at0xa101b584, 4 with 0x002a0a29
dtrace: write vmem at0xa101b588, 4 with 0x002a0a29
dtrace: write vmem at0xa101b58c, 4 with 0x002a0a29
dtrace: write vmem at0xa101b590, 4 with 0x002a0a29
dtrace: write vmem at0xa101b594, 4 with 0x002a0a29
dtrace: write vmem at0xa101b598, 4 with 0x002a0a29
dtrace: write vmem at0xa101b59c, 4 with 0x002a0a29
dtrace: write vmem at0xa101bbc0, 4 with 0x002a0a29
dtrace: write vmem at0xa101bbc4, 4 with 0x002a0a29
dtrace: write vmem at0xa101bbc8, 4 with 0x002a0a29
dtrace: write vmem at0xa101bbcc, 4 with 0x002a0a29
dtrace: write vmem at0xa101bbd0, 4 with 0x002a0a29
dtrace: write vmem at0xa101bbd4, 4 with 0x002a0a29
dtrace: write vmem at0xa101bbd8, 4 with 0x002a0a29
dtrace: write vmem at0xa101bbdc, 4 with 0x002a0a29
dtrace: write vmem at0xa101c200, 4 with 0x002a0a29
dtrace: write vmem at0xa101c204, 4 with 0x002a0a29
dtrace: write vmem at0xa101c208, 4 with 0x002a0a29
dtrace: write vmem at0xa101c20c, 4 with 0x002a0a29
dtrace: write vmem at0xa101c210, 4 with 0x002a0a29
dtrace: write vmem at0xa101c214, 4 with 0x002a0a29
dtrace: write vmem at0xa101c218, 4 with 0x002a0a29
dtrace: write vmem at0xa101c21c, 4 with 0x002a0a29
dtrace: write vmem at0xa101c840, 4 with 0x002a0a29
dtrace: write vmem at0xa101c844, 4 with 0x002a0a29
dtrace: write vmem at0xa101c848, 4 with 0x002a0a29
dtrace: write vmem at0xa101c84c, 4 with 0x002a0a29
dtrace: write vmem at0xa101c850, 4 with 0x002a0a29
dtrace: write vmem at0xa101c854, 4 with 0x002a0a29
dtrace: write vmem at0xa101c858, 4 with 0x002a0a29
dtrace: write vmem at0xa101c85c, 4 with 0x002a0a29
dtrace: write vmem at0xa101ce80, 4 with 0x002a0a29
dtrace: write vmem at0xa101ce84, 4 with 0x002a0a29
dtrace: write vmem at0xa101ce88, 4 with 0x002a0a29
dtrace: write vmem at0xa101ce8c, 4 with 0x002a0a29
dtrace: write vmem at0xa101ce90, 4 with 0x002a0a29
dtrace: write vmem at0xa101ce94, 4 with 0x002a0a29
dtrace: write vmem at0xa101ce98, 4 with 0x002a0a29
dtrace: write vmem at0xa101ce9c, 4 with 0x002a0a29
dtrace: write vmem at0xa101d4c0, 4 with 0x002a0a29
dtrace: write vmem at0xa101d4c4, 4 with 0x002a0a29
dtrace: write vmem at0xa101d4c8, 4 with 0x002a0a29
dtrace: write vmem at0xa101d4cc, 4 with 0x002a0a29
dtrace: write vmem at0xa101d4d0, 4 with 0x002a0a29
dtrace: write vmem at0xa101d4d4, 4 with 0x002a0a29
dtrace: write vmem at0xa101d4d8, 4 with 0x002a0a29
dtrace: write vmem at0xa101d4dc, 4 with 0x002a0a29
dtrace: write vmem at0xa101db00, 4 with 0x002a0a29
dtrace: write vmem at0xa101db04, 4 with 0x002a0a29
dtrace: write vmem at0xa101db08, 4 with 0x002a0a29
dtrace: write vmem at0xa101db0c, 4 with 0x002a0a29
dtrace: write vmem at0xa101db10, 4 with 0x002a0a29
dtrace: write vmem at0xa101db14, 4 with 0x002a0a29
dtrace: write vmem at0xa101db18, 4 with 0x002a0a29
dtrace: write vmem at0xa101db1c, 4 with 0x002a0a29
dtrace: write vmem at0xa101e140, 4 with 0x002a0a29
dtrace: write vmem at0xa101e144, 4 with 0x002a0a29
dtrace: write vmem at0xa101e148, 4 with 0x002a0a29
dtrace: write vmem at0xa101e14c, 4 with 0x002a0a29
dtrace: write vmem at0xa101e150, 4 with 0x002a0a29
dtrace: write vmem at0xa101e154, 4 with 0x002a0a29
dtrace: write vmem at0xa101e158, 4 with 0x002a0a29
dtrace: write vmem at0xa101e15c, 4 with 0x002a0a29
dtrace: write vmem at0xa101e780, 4 with 0x002a0a29
dtrace: write vmem at0xa101e784, 4 with 0x002a0a29
dtrace: write vmem at0xa101e788, 4 with 0x002a0a29
dtrace: write vmem at0xa101e78c, 4 with 0x002a0a29
dtrace: write vmem at0xa101e790, 4 with 0x002a0a29
dtrace: write vmem at0xa101e794, 4 with 0x002a0a29
dtrace: write vmem at0xa101e798, 4 with 0x002a0a29
dtrace: write vmem at0xa101e79c, 4 with 0x002a0a29
dtrace: write vmem at0xa101edc0, 4 with 0x002a0a29
dtrace: write vmem at0xa101edc4, 4 with 0x002a0a29
dtrace: write vmem at0xa101edc8, 4 with 0x002a0a29
dtrace: write vmem at0xa101edcc, 4 with 0x002a0a29
dtrace: write vmem at0xa101edd0, 4 with 0x002a0a29
dtrace: write vmem at0xa101edd4, 4 with 0x002a0a29
dtrace: write vmem at0xa101edd8, 4 with 0x002a0a29
dtrace: write vmem at0xa101eddc, 4 with 0x002a0a29
dtrace: read vgactl at 0xa0000100, 4
dtrace: write vmem at0xa101f400, 4 with 0x002a0a29
dtrace: write vmem at0xa101f404, 4 with 0x002a0a29
dtrace: write vmem at0xa101f408, 4 with 0x002a0a29
dtrace: write vmem at0xa101f40c, 4 with 0x002a0a29
dtrace: write vmem at0xa101f410, 4 with 0x002a0a29
dtrace: write vmem at0xa101f414, 4 with 0x002a0a29
dtrace: write vmem at0xa101f418, 4 with 0x002a0a29
dtrace: write vmem at0xa101f41c, 4 with 0x002a0a29
dtrace: write vmem at0xa101fa40, 4 with 0x002a0a29
dtrace: write vmem at0xa101fa44, 4 with 0x002a0a29
dtrace: write vmem at0xa101fa48, 4 with 0x002a0a29
dtrace: write vmem at0xa101fa4c, 4 with 0x002a0a29
dtrace: write vmem at0xa101fa50, 4 with 0x002a0a29
dtrace: write vmem at0xa101fa54, 4 with 0x002a0a29
dtrace: write vmem at0xa101fa58, 4 with 0x002a0a29
dtrace: write vmem at0xa101fa5c, 4 with 0x002a0a29
dtrace: write vmem at0xa1020080, 4 with 0x002a0a29
dtrace: write vmem at0xa1020084, 4 with 0x002a0a29
dtrace: write vmem at0xa1020088, 4 with 0x002a0a29
dtrace: write vmem at0xa102008c, 4 with 0x002a0a29
dtrace: write vmem at0xa1020090, 4 with 0x002a0a29
dtrace: write vmem at0xa1020094, 4 with 0x002a0a29
dtrace: write vmem at0xa1020098, 4 with 0x002a0a29
dtrace: write vmem at0xa102009c, 4 with 0x002a0a29
dtrace: write vmem at0xa10206c0, 4 with 0x002a0a29
dtrace: write vmem at0xa10206c4, 4 with 0x002a0a29
dtrace: write vmem at0xa10206c8, 4 with 0x002a0a29
dtrace: write vmem at0xa10206cc, 4 with 0x002a0a29
dtrace: write vmem at0xa10206d0, 4 with 0x002a0a29
dtrace: write vmem at0xa10206d4, 4 with 0x002a0a29
dtrace: write vmem at0xa10206d8, 4 with 0x002a0a29
dtrace: write vmem at0xa10206dc, 4 with 0x002a0a29
dtrace: write vmem at0xa1020d00, 4 with 0x002a0a29
dtrace: write vmem at0xa1020d04, 4 with 0x002a0a29
dtrace: write vmem at0xa1020d08, 4 with 0x002a0a29
dtrace: write vmem at0xa1020d0c, 4 with 0x002a0a29
dtrace: write vmem at0xa1020d10, 4 with 0x002a0a29
dtrace: write vmem at0xa1020d14, 4 with 0x002a0a29
dtrace: write vmem at0xa1020d18, 4 with 0x002a0a29
dtrace: write vmem at0xa1020d1c, 4 with 0x002a0a29
dtrace: write vmem at0xa1021340, 4 with 0x002a0a29
dtrace: write vmem at0xa1021344, 4 with 0x002a0a29
dtrace: write vmem at0xa1021348, 4 with 0x002a0a29
dtrace: write vmem at0xa102134c, 4 with 0x002a0a29
dtrace: write vmem at0xa1021350, 4 with 0x002a0a29
dtrace: write vmem at0xa1021354, 4 with 0x002a0a29
dtrace: write vmem at0xa1021358, 4 with 0x002a0a29
dtrace: write vmem at0xa102135c, 4 with 0x002a0a29
dtrace: write vmem at0xa1021980, 4 with 0x002a0a29
dtrace: write vmem at0xa1021984, 4 with 0x002a0a29
dtrace: write vmem at0xa1021988, 4 with 0x002a0a29
dtrace: write vmem at0xa102198c, 4 with 0x002a0a29
dtrace: write vmem at0xa1021990, 4 with 0x002a0a29
dtrace: write vmem at0xa1021994, 4 with 0x002a0a29
dtrace: write vmem at0xa1021998, 4 with 0x002a0a29
dtrace: write vmem at0xa102199c, 4 with 0x002a0a29
dtrace: write vmem at0xa1021fc0, 4 with 0x002a0a29
dtrace: write vmem at0xa1021fc4, 4 with 0x002a0a29
dtrace: write vmem at0xa1021fc8, 4 with 0x002a0a29
dtrace: write vmem at0xa1021fcc, 4 with 0x002a0a29
dtrace: write vmem at0xa1021fd0, 4 with 0x002a0a29
dtrace: write vmem at0xa1021fd4, 4 with 0x002a0a29
dtrace: write vmem at0xa1021fd8, 4 with 0x002a0a29
dtrace: write vmem at0xa1021fdc, 4 with 0x002a0a29
dtrace: write vmem at0xa1022600, 4 with 0x002a0a29
dtrace: write vmem at0xa1022604, 4 with 0x002a0a29
dtrace: write vmem at0xa1022608, 4 with 0x002a0a29
dtrace: write vmem at0xa102260c, 4 with 0x002a0a29
dtrace: write vmem at0xa1022610, 4 with 0x002a0a29
dtrace: write vmem at0xa1022614, 4 with 0x002a0a29
dtrace: write vmem at0xa1022618, 4 with 0x002a0a29
dtrace: write vmem at0xa102261c, 4 with 0x002a0a29
dtrace: write vmem at0xa1022c40, 4 with 0x002a0a29
dtrace: write vmem at0xa1022c44, 4 with 0x002a0a29
dtrace: write vmem at0xa1022c48, 4 with 0x002a0a29
dtrace: write vmem at0xa1022c4c, 4 with 0x002a0a29
dtrace: write vmem at0xa1022c50, 4 with 0x002a0a29
dtrace: write vmem at0xa1022c54, 4 with 0x002a0a29
dtrace: write vmem at0xa1022c58, 4 with 0x002a0a29
dtrace: write vmem at0xa1022c5c, 4 with 0x002a0a29
dtrace: write vmem at0xa1023280, 4 with 0x002a0a29
dtrace: write vmem at0xa1023284, 4 with 0x002a0a29
dtrace: write vmem at0xa1023288, 4 with 0x002a0a29
dtrace: write vmem at0xa102328c, 4 with 0x002a0a29
dtrace: write vmem at0xa1023290, 4 with 0x002a0a29
dtrace: write vmem at0xa1023294, 4 with 0x002a0a29
dtrace: write vmem at0xa1023298, 4 with 0x002a0a29
dtrace: write vmem at0xa102329c, 4 with 0x002a0a29
dtrace: write vmem at0xa10238c0, 4 with 0x002a0a29
dtrace: write vmem at0xa10238c4, 4 with 0x002a0a29
dtrace: write vmem at0xa10238c8, 4 with 0x002a0a29
dtrace: write vmem at0xa10238cc, 4 with 0x002a0a29
dtrace: write vmem at0xa10238d0, 4 with 0x002a0a29
dtrace: write vmem at0xa10238d4, 4 with 0x002a0a29
dtrace: write vmem at0xa10238d8, 4 with 0x002a0a29
dtrace: write vmem at0xa10238dc, 4 with 0x002a0a29
dtrace: write vmem at0xa1023f00, 4 with 0x002a0a29
dtrace: write vmem at0xa1023f04, 4 with 0x002a0a29
dtrace: write vmem at0xa1023f08, 4 with 0x002a0a29
dtrace: write vmem at0xa1023f0c, 4 with 0x002a0a29
dtrace: write vmem at0xa1023f10, 4 with 0x002a0a29
dtrace: write vmem at0xa1023f14, 4 with 0x002a0a29
dtrace: write vmem at0xa1023f18, 4 with 0x002a0a29
dtrace: write vmem at0xa1023f1c, 4 with 0x002a0a29
dtrace: write vmem at0xa1024540, 4 with 0x002a0a29
dtrace: write vmem at0xa1024544, 4 with 0x002a0a29
dtrace: write vmem at0xa1024548, 4 with 0x002a0a29
dtrace: write vmem at0xa102454c, 4 with 0x002a0a29
dtrace: write vmem at0xa1024550, 4 with 0x002a0a29
dtrace: write vmem at0xa1024554, 4 with 0x002a0a29
dtrace: write vmem at0xa1024558, 4 with 0x002a0a29
dtrace: write vmem at0xa102455c, 4 with 0x002a0a29
dtrace: write vmem at0xa1024b80, 4 with 0x002a0a29
dtrace: write vmem at0xa1024b84, 4 with 0x002a0a29
dtrace: write vmem at0xa1024b88, 4 with 0x002a0a29
dtrace: write vmem at0xa1024b8c, 4 with 0x002a0a29
dtrace: write vmem at0xa1024b90, 4 with 0x002a0a29
dtrace: write vmem at0xa1024b94, 4 with 0x002a0a29
dtrace: write vmem at0xa1024b98, 4 with 0x002a0a29
dtrace: write vmem at0xa1024b9c, 4 with 0x002a0a29
dtrace: write vmem at0xa10251c0, 4 with 0x002a0a29
dtrace: write vmem at0xa10251c4, 4 with 0x002a0a29
dtrace: write vmem at0xa10251c8, 4 with 0x002a0a29
dtrace: write vmem at0xa10251cc, 4 with 0x002a0a29
dtrace: write vmem at0xa10251d0, 4 with 0x002a0a29
dtrace: write vmem at0xa10251d4, 4 with 0x002a0a29
dtrace: write vmem at0xa10251d8, 4 with 0x002a0a29
dtrace: write vmem at0xa10251dc, 4 with 0x002a0a29
dtrace: read vgactl at 0xa0000100, 4
dtrace: write vmem at0xa1025800, 4 with 0x002a0a29
dtrace: write vmem at0xa1025804, 4 with 0x002a0a29
dtrace: write vmem at0xa1025808, 4 with 0x002a0a29
dtrace: write vmem at0xa102580c, 4 with 0x002a0a29
dtrace: write vmem at0xa1025810, 4 with 0x002a0a29
dtrace: write vmem at0xa1025814, 4 with 0x002a0a29
dtrace: write vmem at0xa1025818, 4 with 0x002a0a29
dtrace: write vmem at0xa102581c, 4 with 0x002a0a29
